remote_id	brokerage_id	sid	r	q	p	n	percentage
3618978	9461	207	2	4	1341	Seats 17-20. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
113638984	9210	314	13	8	1378	Ready to ship by 10/22/2019.	13
3622005	9461	315	2	4	1381	Seats 1-4. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618120	9461	230	2	10	1397	Seats 1-10. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
115462815	9142	124	36	2	1413	MOBILE XFER. Ready to ship by 10/23/2019	13
3622002	9461	313	1	4	1414	Seats 3-6. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618965	9461	131	6	2	1453	Seats 12-13. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
1046428	83	225	1	4	1463	Seats 1-4. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/19/2019	14
115457092	9142	126	32	3	1469	MOBILE XFER. Ready to ship by 10/23/2019	13
116224872	9142	U	7	4	1469	MOBILE XFER. Ready to ship by 10/23/2019	13
1046476	83	128	4	4	1476	Seats 1-4. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/19/2019	14
3618979	9461	208	1	3	1481	Seats 17-19. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618957	9461	128	6	13	1509	Seats 20-32. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3622004	9461	315	1	6	1509	Seats 8-13. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618964	9461	131	5	4	1553	Seats 10-13. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618977	9461	220	2	8	1565	Seats 1-8. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618980	9461	209	1	6	1565	Seats 1-6. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3621009	9461	128	5	2	1582	Seats 27-28. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618970	9461	214	3	4	1620	Seats 5-8. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
1045331	83	130	2	4	1623	Seats 11-14. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/19/2019	14
119673725	9037	221	1	4	1625	XFER Mobile Transfer Only WS HMGM2. Ready to ship by 10/20/2019	14
1048491	83	131	3	4	1656	Seats 9-12. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/19/2019	14
3618955	9461	128	5	10	1676	Seats 1-10. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618972	9461	216	2	6	1676	Seats 3-8. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3621998	9461	101	12	4	1676	Seats 17-20. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3621004	9461	126	11	2	1698	Seats 23-24. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3620994	9461	124	36	8	1705	Seats 1-8. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
113638910	9210	126	36	8	1732	Ready to ship by 10/22/2019.	13
3620991	9461	124	33	2	1742	Seats 11-12. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3621003	9461	126	9	6	1749	Seats 11-16. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618967	9461	210	1	4	1761	Seats 21-24. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3621999	9461	102	9	10	1777	Seats 15-24. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618111	9461	124	31	9	1788	Seats 1-9. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3621015	9461	129	4	4	1788	Seats 3-6. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3620998	9461	102	7	4	1844	Seats 12-15. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
113638896	9210	124	36	8	1872	Ready to ship by 10/22/2019.	13
3618113	9461	125	14	8	1872	Seats 7-14. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618968	9461	212	1	2	1872	Seats 5-6. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3620983	9461	103	12	10	1951	Seats 15-24. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618962	9461	131	3	8	2011	Seats 1-8. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618971	9461	216	1	6	2011	Seats 5-10. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3621019	9461	134	2	4	2011	Seats 5-8. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
115460684	433	120	22	2	2030	Ready to ship by 10/21/2019.	13
116245750	10016	129	2	10	2034	2nd Row Lower Left Field	13
116245916	10016	128	2	12	2034	2nd Row Lower Left Field	13
116246555	10016	104	14	8	2034	14th Row Diamond Box	13
3621995	9461	104	8	8	2040	Seats 5-12. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3620995	9461	102	4	3	2084	Seats 22-24. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3621994	9461	103	6	6	2179	Seats 19-24. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618958	9461	130	2	6	2208	Seats 1-6. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
1045204	83	130	1	2	2225	Seats 17-18. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/19/2019	14
1046290	83	124	5	6	2229	Seats 1-6. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/19/2019	14
3621993	9461	103	5	4	2279	Seats 21-24. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618107	9461	121	24	12	2347	Seats 1-12. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3621002	9461	126	2	7	2347	Seats 11-17. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618101	9461	120	23	13	2398	Seats 12-24. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3621989	9461	103	3	2	2487	Seats 5-6. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618099	9461	120	21	13	2570	Seats 12-24. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3621011	9461	129	2	11	2570	Seats 15-25. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
1048482	83	130	1	3	2669	Seats 21-23. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/19/2019	14
3621987	9461	108	19	13	2738	Seats 4-16. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3621988	9461	103	2	8	2793	Seats 5-12. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
113638922	9210	120	18	8	2885	Ready to ship by 10/22/2019.	13
3621010	9461	129	1	3	2905	Seats 21-23. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3620986	9461	124	2	9	3017	Seats 3-11. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618105	9461	121	12	3	3185	Seats 22-24. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
1000045159	9521	A	PACKAGE	6	3215	Seats 1-24. Legends Club Fan Package includes a game ticket with VIP amenities in Legends Club sections A thru R with padded seats, access to the Delta SKY360 Club lounge featuring gourmet dining and bar options, in seat service and more (orders of three or more may be split) | $25 food/beverage/merchandise credit included with each ticket | Minnesota Twins Playoff gift item (1 per person) | Parking pass (1 per order) | Ticket upgrades available upon request |. Ready to ship by 10/16/2019	14
115552183	1107	109	24	8	3296	XFER. Ready to ship by 10/21/2019	13
115522267	413	123	8	4	3352	TMX XFER. Ready to ship by 10/21/2019	14
3618094	9461	106	8	4	3464	Seats 1-4. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618104	9461	121	8	4	3548	Seats 1-4. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
116248870	10016	R LEGENDS CLUB	6	8	3560	VIP 6th Row Private Legend's Club Behind 3rd Base Indoor Amenities with Outdoor Seats	13
3618097	9461	120	8	9	3604	Seats 1-9. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
3618092	9461	Q	8	10	3687	Seats 1-10. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
83079765	98	113	11	4	3711	Mobile Entry Tickets. Must have smart device on hand to enter event. XFER. Ready to ship by 10/20/2019	13
3621980	9461	107	7	8	3732	Seats 7-14. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
83048092	98	111	21	8	3750	Mobile Entry Tickets. Must have smart device on hand to enter event. XFER. Ready to ship by 10/12/2019	13
3618948	9461	117	20	8	3799	Seats 3-10. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
115460696	433	D	6	2	3865	Ready to ship by 10/21/2019.	13
1055547	83	123	15	8	3892	Seats 7-14. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/19/2019	14
1048516	83	14	2	2	3913	Seats 8-9. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/19/2019	14
3621984	9461	108	6	4	3939	Seats 13-16. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
113638935	9210	118	18	8	4003	Ready to ship by 10/22/2019.	13
3620970	9461	114	21	5	4022	Seats 1-5. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/19/2019	14
